Source File,Page,Has_Text,Has_Order_Header,Used_OCR
21.pdf,26,True,True,False
21.pdf,27,True,True,False
21.pdf,28,True,True,False
21.pdf,29,True,True,False
21.pdf,30,True,True,False
21.pdf,31,True,True,False
21.pdf,32,True,True,False
21.pdf,33,True,True,False
21.pdf,34,True,True,False
21.pdf,35,True,True,False
21.pdf,36,True,True,False
21.pdf,37,True,True,False
21.pdf,38,True,True,False
21.pdf,39,True,True,False
21.pdf,40,True,True,False
21.pdf,41,True,True,False
21.pdf,42,True,True,False
21.pdf,43,True,True,False
21.pdf,44,True,True,False
21.pdf,45,True,True,False
21.pdf,46,True,True,False
21.pdf,47,True,True,False
21.pdf,48,True,True,False
21.pdf,49,True,True,False
21.pdf,50,True,True,False
21.pdf,51,True,True,False
21.pdf,52,True,True,False
21.pdf,53,True,True,False
21.pdf,54,True,True,False
21.pdf,55,True,True,False
21.pdf,56,True,True,False
21.pdf,57,True,True,False
21.pdf,58,True,True,False
21.pdf,59,True,True,False
21.pdf,60,True,True,False
21.pdf,61,True,True,False
21.pdf,62,True,True,False
21.pdf,63,True,True,False
21.pdf,64,True,True,False
21.pdf,65,True,True,False
21.pdf,66,True,True,False
21.pdf,67,True,True,False
21.pdf,68,True,True,False
21.pdf,69,True,True,False
21.pdf,70,True,True,False
21.pdf,71,True,True,False
21.pdf,72,True,True,False
21.pdf,73,True,True,False
21.pdf,74,True,True,False
21.pdf,75,True,True,False
21.pdf,76,True,True,False
21.pdf,77,True,True,False
21.pdf,78,True,True,False
21.pdf,79,True,True,False
21.pdf,80,True,True,False
21.pdf,81,True,True,False
22.pdf,1,True,True,False
22.pdf,2,True,True,False
22.pdf,3,True,True,False
22.pdf,4,True,True,False
22.pdf,5,True,True,False
22.pdf,6,True,True,False
22.pdf,7,True,True,False
22.pdf,8,True,True,False
22.pdf,9,True,True,False
22.pdf,10,True,True,False
22.pdf,11,True,True,False
22.pdf,12,True,True,False
22.pdf,13,True,True,False
22.pdf,14,True,True,False
22.pdf,15,True,True,False
22.pdf,16,True,True,False
22.pdf,17,True,True,False
22.pdf,18,True,True,False
22.pdf,19,True,True,False
22.pdf,20,True,True,False
22.pdf,21,True,True,False
22.pdf,22,True,True,False
22.pdf,23,True,True,False
22.pdf,24,True,True,False
22.pdf,25,True,True,False
22.pdf,26,True,True,False
22.pdf,27,True,True,False
22.pdf,28,True,True,False
22.pdf,29,True,True,False
22.pdf,30,True,True,False
22.pdf,31,True,True,False
22.pdf,32,True,True,False
22.pdf,33,True,True,False
22.pdf,34,True,True,False
22.pdf,35,True,True,False
22.pdf,36,True,True,False
22.pdf,37,True,True,False
22.pdf,38,True,True,False
22.pdf,39,True,True,False
22.pdf,40,True,True,False
22.pdf,41,True,True,False
22.pdf,42,True,True,False
22.pdf,43,True,True,False
22.pdf,44,True,True,False
22.pdf,45,True,True,False
22.pdf,46,True,True,False
22.pdf,47,True,True,False
22.pdf,48,True,True,False
22.pdf,49,True,True,False
22.pdf,50,True,True,False
22.pdf,51,True,True,False
22.pdf,52,True,True,False
22.pdf,53,True,True,False
22.pdf,54,True,True,False
22.pdf,55,True,True,False
22.pdf,56,True,True,False
22.pdf,57,True,True,False
22.pdf,58,True,True,False
22.pdf,59,True,True,False
22.pdf,60,True,True,False
22.pdf,61,True,True,False
22.pdf,62,True,True,False
22.pdf,63,True,True,False
22.pdf,64,True,True,False
22.pdf,65,True,True,False
22.pdf,66,True,True,False
22.pdf,67,True,True,False
22.pdf,68,True,True,False
22.pdf,69,True,True,False
22.pdf,70,True,True,False
22.pdf,71,True,True,False
22.pdf,72,True,True,False
22.pdf,73,True,True,False
22.pdf,74,True,True,False
22.pdf,75,True,True,False
22.pdf,76,True,True,False
22.pdf,77,True,True,False
22.pdf,78,True,True,False
22.pdf,79,True,True,False
22.pdf,80,True,True,False
23.pdf,1,True,True,False
23.pdf,2,True,True,False
23.pdf,3,True,True,False
23.pdf,4,True,True,False
23.pdf,5,True,True,False
23.pdf,6,True,True,False
23.pdf,7,True,True,False
23.pdf,8,True,True,False
23.pdf,9,True,True,False
23.pdf,10,True,True,False
23.pdf,11,True,True,False
23.pdf,12,True,True,False
23.pdf,13,True,True,False
23.pdf,14,True,True,False
23.pdf,15,True,True,False
23.pdf,16,True,True,False
23.pdf,17,True,True,False
23.pdf,18,True,True,False
23.pdf,19,True,True,False
23.pdf,20,True,True,False
23.pdf,21,True,True,False
23.pdf,22,True,True,False
23.pdf,23,True,True,False
23.pdf,24,True,True,False
23.pdf,25,True,True,False
23.pdf,26,True,True,False
23.pdf,27,True,True,False
23.pdf,28,True,True,False
23.pdf,29,True,True,False
23.pdf,30,True,True,False
23.pdf,31,True,True,False
23.pdf,32,True,True,False
23.pdf,33,True,True,False
23.pdf,34,True,True,False
23.pdf,35,True,True,False
23.pdf,36,True,True,False
23.pdf,37,True,True,False
23.pdf,38,True,True,False
23.pdf,39,True,True,False
23.pdf,40,True,True,False
23.pdf,41,True,True,False
23.pdf,42,True,True,False
23.pdf,43,True,True,False
23.pdf,44,True,True,False
23.pdf,45,True,True,False
23.pdf,46,True,True,False
23.pdf,47,True,True,False
23.pdf,48,True,True,False
23.pdf,49,True,True,False
23.pdf,50,True,True,False
23.pdf,51,True,True,False
23.pdf,52,True,True,False
23.pdf,53,True,True,False
23.pdf,54,True,True,False
23.pdf,55,True,True,False
23.pdf,56,True,True,False
23.pdf,57,True,True,False
23.pdf,58,True,True,False
23.pdf,59,True,True,False
23.pdf,60,True,True,False
23.pdf,61,True,True,False
23.pdf,62,True,True,False
23.pdf,63,True,True,False
23.pdf,64,True,True,False
23.pdf,65,True,True,False
23.pdf,66,True,True,False
23.pdf,67,True,True,False
23.pdf,68,True,True,False
23.pdf,69,True,True,False
23.pdf,70,True,True,False
23.pdf,71,True,True,False
23.pdf,72,True,True,False
23.pdf,73,True,True,False
23.pdf,74,True,True,False
23.pdf,75,True,True,False
23.pdf,76,True,True,False
23.pdf,77,True,True,False
23.pdf,78,True,True,False
23.pdf,79,True,True,False
23.pdf,80,True,True,False
24.pdf,1,True,True,False
24.pdf,2,True,True,False
24.pdf,3,True,True,False
24.pdf,4,True,True,False
24.pdf,5,True,True,False
24.pdf,6,True,True,False
24.pdf,7,True,True,False
24.pdf,8,True,True,False
24.pdf,9,True,True,False
24.pdf,10,True,True,False
24.pdf,11,True,True,False
24.pdf,12,True,True,False
24.pdf,13,True,True,False
24.pdf,14,True,True,False
24.pdf,15,True,True,False
24.pdf,16,True,True,False
24.pdf,17,True,True,False
24.pdf,18,True,True,False
24.pdf,19,True,True,False
24.pdf,20,True,True,False
24.pdf,21,True,True,False
24.pdf,22,True,True,False
24.pdf,23,True,True,False
24.pdf,24,True,True,False
24.pdf,25,True,True,False
24.pdf,26,True,True,False
24.pdf,27,True,True,False
24.pdf,28,True,True,False
24.pdf,29,True,True,False
24.pdf,30,True,True,False
24.pdf,31,True,True,False
24.pdf,32,True,True,False
24.pdf,33,True,True,False
24.pdf,34,True,True,False
24.pdf,35,True,True,False
24.pdf,36,True,True,False
24.pdf,37,True,True,False
24.pdf,38,True,True,False
24.pdf,39,True,True,False
24.pdf,40,True,True,False
24.pdf,41,True,True,False
24.pdf,42,True,True,False
24.pdf,43,True,True,False
24.pdf,44,True,True,False
24.pdf,45,True,True,False
24.pdf,46,True,True,False
24.pdf,47,True,True,False
24.pdf,48,True,True,False
24.pdf,49,True,True,False
24.pdf,50,True,True,False
24.pdf,51,True,True,False
24.pdf,52,True,True,False
24.pdf,53,True,True,False
24.pdf,54,True,True,False
24.pdf,55,True,True,False
24.pdf,56,True,True,False
24.pdf,57,True,True,False
24.pdf,58,True,True,False
24.pdf,59,True,True,False
24.pdf,60,True,True,False
24.pdf,61,True,True,False
24.pdf,62,True,True,False
24.pdf,63,True,True,False
24.pdf,64,True,True,False
24.pdf,65,True,True,False
24.pdf,66,True,True,False
24.pdf,67,True,True,False
24.pdf,68,True,True,False
24.pdf,69,True,True,False
24.pdf,70,True,True,False
24.pdf,71,True,True,False
24.pdf,72,True,True,False
24.pdf,73,True,True,False
24.pdf,74,True,True,False
24.pdf,75,True,True,False
24.pdf,76,True,True,False
24.pdf,77,True,True,False
24.pdf,78,True,True,False
24.pdf,79,True,True,False
24.pdf,80,True,True,False
25.pdf,1,True,True,False
25.pdf,2,True,True,False
25.pdf,3,True,True,False
25.pdf,4,True,True,False
25.pdf,5,False,False,False
25.pdf,6,True,True,False
25.pdf,7,True,True,False
25.pdf,8,True,True,False
25.pdf,9,True,True,False
25.pdf,10,True,True,False
25.pdf,11,True,True,False
25.pdf,12,True,False,True
25.pdf,13,True,True,False
25.pdf,14,True,True,False
25.pdf,15,True,True,False
25.pdf,16,True,True,False
25.pdf,17,True,True,False
25.pdf,18,True,True,False
25.pdf,19,True,True,False
25.pdf,20,True,True,False
25.pdf,21,True,True,False
25.pdf,22,True,True,False
25.pdf,23,True,False,True
25.pdf,24,True,True,False
25.pdf,25,True,True,False
25.pdf,26,True,False,True
25.pdf,27,True,True,False
25.pdf,28,True,False,True
25.pdf,29,True,True,False
25.pdf,30,True,True,False
25.pdf,31,True,True,False
25.pdf,32,True,True,False
25.pdf,33,True,True,False
25.pdf,34,True,True,False
25.pdf,35,True,True,False
25.pdf,36,True,True,False
25.pdf,37,True,True,False
25.pdf,38,True,True,False
25.pdf,39,True,True,False
25.pdf,40,True,False,True
25.pdf,41,True,True,False
25.pdf,42,True,True,False
25.pdf,43,True,True,False
25.pdf,44,True,True,False
25.pdf,45,True,True,False
25.pdf,46,True,True,False
25.pdf,47,True,True,False
25.pdf,48,True,True,False
25.pdf,49,True,True,False
25.pdf,50,True,True,False
25.pdf,51,True,True,False
25.pdf,52,True,True,False
25.pdf,53,True,True,False
25.pdf,54,True,True,False
25.pdf,55,True,True,False
25.pdf,56,True,True,False
25.pdf,57,True,True,False
25.pdf,58,True,True,False
25.pdf,59,True,True,False
25.pdf,60,True,True,False
25.pdf,61,True,True,False
25.pdf,62,True,True,False
25.pdf,63,True,True,False
25.pdf,64,True,True,False
25.pdf,65,True,True,False
25.pdf,66,True,True,False
25.pdf,67,True,True,False
25.pdf,68,True,True,False
25.pdf,69,True,True,False
25.pdf,70,True,True,False
25.pdf,71,True,True,False
25.pdf,72,True,True,False
25.pdf,73,True,True,False
25.pdf,74,True,True,False
25.pdf,75,True,True,False
25.pdf,76,True,True,False
25.pdf,77,True,True,False
25.pdf,78,True,True,False
25.pdf,79,True,True,False
25.pdf,80,True,True,False
25.pdf,81,True,True,False
25.pdf,82,True,False,True
25.pdf,83,True,True,False
25.pdf,84,True,True,False
25.pdf,85,True,True,False
25.pdf,86,True,True,False
25.pdf,87,True,True,False
26.pdf,1,True,True,False
26.pdf,2,True,True,False
26.pdf,3,True,True,False
26.pdf,4,True,True,False
26.pdf,5,True,True,False
26.pdf,6,True,True,False
26.pdf,7,True,True,False
26.pdf,8,False,False,False
26.pdf,9,True,True,False
26.pdf,10,True,True,False
26.pdf,11,True,True,False
26.pdf,12,True,True,False
26.pdf,13,True,True,False
26.pdf,14,True,True,False
26.pdf,15,True,True,False
26.pdf,16,True,True,False
26.pdf,17,True,True,False
26.pdf,18,True,True,False
26.pdf,19,True,True,False
26.pdf,20,True,True,False
26.pdf,21,True,True,False
26.pdf,22,True,True,False
26.pdf,23,True,True,False
26.pdf,24,True,True,False
26.pdf,25,True,True,False
26.pdf,26,True,True,False
26.pdf,27,True,True,False
26.pdf,28,True,True,False
26.pdf,29,True,True,False
26.pdf,30,True,True,False
26.pdf,31,True,True,False
26.pdf,32,True,True,False
26.pdf,33,True,True,False
26.pdf,34,True,True,False
26.pdf,35,True,True,False
26.pdf,36,True,True,False
26.pdf,37,True,True,False
26.pdf,38,True,True,False
26.pdf,39,True,True,False
26.pdf,40,True,True,False
26.pdf,41,True,True,False
26.pdf,42,True,True,False
26.pdf,43,True,True,False
26.pdf,44,True,True,False
26.pdf,45,True,True,False
26.pdf,46,True,True,False
26.pdf,47,True,True,False
26.pdf,48,True,True,False
26.pdf,49,True,True,False
26.pdf,50,True,True,False
26.pdf,51,True,True,False
26.pdf,52,True,True,False
26.pdf,53,True,True,False
26.pdf,54,True,True,False
26.pdf,55,True,True,False
26.pdf,56,True,True,False
26.pdf,57,True,True,False
26.pdf,58,True,True,False
26.pdf,59,True,True,False
26.pdf,60,True,True,False
26.pdf,61,True,True,False
26.pdf,62,True,True,False
26.pdf,63,True,True,False
26.pdf,64,True,True,False
26.pdf,65,True,True,False
26.pdf,66,True,True,False
26.pdf,67,True,True,False
26.pdf,68,True,True,False
26.pdf,69,True,True,False
26.pdf,70,True,True,False
26.pdf,71,True,True,False
26.pdf,72,True,True,False
26.pdf,73,True,True,False
26.pdf,74,True,True,False
26.pdf,75,True,True,False
26.pdf,76,True,True,False
26.pdf,77,True,True,False
26.pdf,78,True,True,False
26.pdf,79,True,True,False
26.pdf,80,True,True,False
26.pdf,81,True,True,False
27.pdf,1,True,True,False
27.pdf,2,True,True,False
27.pdf,3,True,True,False
27.pdf,4,True,True,False
27.pdf,5,True,True,False
27.pdf,6,True,True,False
27.pdf,7,True,True,False
27.pdf,8,True,True,False
27.pdf,9,True,True,False
27.pdf,10,True,True,False
27.pdf,11,True,True,False
27.pdf,12,True,True,False
27.pdf,13,True,True,False
27.pdf,14,True,True,False
27.pdf,15,True,True,False
27.pdf,16,True,True,False
27.pdf,17,True,True,False
27.pdf,18,True,True,False
27.pdf,19,True,True,False
27.pdf,20,True,True,False
27.pdf,21,True,True,False
27.pdf,22,True,True,False
27.pdf,23,True,True,False
27.pdf,24,True,True,False
27.pdf,25,True,True,False
27.pdf,26,True,True,False
27.pdf,27,True,True,False
27.pdf,28,True,True,False
27.pdf,29,True,True,False
27.pdf,30,True,True,False
27.pdf,31,True,True,False
27.pdf,32,True,True,False
27.pdf,33,True,True,False
27.pdf,34,True,True,False
27.pdf,35,True,True,False
27.pdf,36,True,True,False
27.pdf,37,True,True,False
27.pdf,38,True,True,False
27.pdf,39,True,True,False
27.pdf,40,True,True,False
27.pdf,41,True,True,False
27.pdf,42,True,True,False
27.pdf,43,True,True,False
27.pdf,44,True,True,False
27.pdf,45,True,True,False
27.pdf,46,True,False,True
27.pdf,47,True,True,False
27.pdf,48,True,True,False
27.pdf,49,True,True,False
27.pdf,50,True,True,False
27.pdf,51,True,True,False
27.pdf,52,True,True,False
27.pdf,53,True,True,False
27.pdf,54,True,True,False
27.pdf,55,True,True,False
27.pdf,56,True,True,False
27.pdf,57,True,True,False
27.pdf,58,True,True,False
27.pdf,59,True,True,False
27.pdf,60,True,True,False
27.pdf,61,True,True,False
27.pdf,62,True,False,True
27.pdf,63,True,True,False
27.pdf,64,True,True,False
27.pdf,65,True,True,False
27.pdf,66,True,True,False
27.pdf,67,True,True,False
27.pdf,68,True,True,False
27.pdf,69,True,True,False
27.pdf,70,True,True,False
27.pdf,71,True,True,False
27.pdf,72,True,True,False
27.pdf,73,True,True,False
27.pdf,74,True,True,False
27.pdf,75,True,True,False
27.pdf,76,True,True,False
27.pdf,77,True,True,False
27.pdf,78,True,True,False
27.pdf,79,True,True,False
27.pdf,80,True,True,False
27.pdf,81,True,True,False
27.pdf,82,True,True,False
28.pdf,1,True,True,False
28.pdf,2,True,True,False
28.pdf,3,True,True,False
28.pdf,4,True,True,False
28.pdf,5,True,True,False
28.pdf,6,True,True,False
28.pdf,7,True,True,False
28.pdf,8,True,True,False
28.pdf,9,True,True,False
28.pdf,10,True,True,False
28.pdf,11,True,True,False
28.pdf,12,True,True,False
28.pdf,13,True,True,False
28.pdf,14,True,True,False
28.pdf,15,True,False,True
28.pdf,16,True,True,False
28.pdf,17,True,True,False
28.pdf,18,True,True,False
28.pdf,19,True,True,False
28.pdf,20,True,True,False
28.pdf,21,True,True,False
28.pdf,22,True,True,False
28.pdf,23,True,True,False
28.pdf,24,True,True,False
28.pdf,25,True,True,False
28.pdf,26,True,False,True
28.pdf,27,True,True,False
28.pdf,28,True,True,False
28.pdf,29,True,True,False
28.pdf,30,True,True,False
28.pdf,31,True,True,False
28.pdf,32,True,True,False
28.pdf,33,True,True,False
28.pdf,34,True,True,False
28.pdf,35,True,True,False
28.pdf,36,True,True,False
28.pdf,37,True,True,False
28.pdf,38,True,True,False
28.pdf,39,True,True,False
28.pdf,40,True,True,False
28.pdf,41,True,True,False
28.pdf,42,True,True,False
28.pdf,43,True,True,False
28.pdf,44,True,True,False
28.pdf,45,True,True,False
28.pdf,46,True,True,False
28.pdf,47,True,True,False
28.pdf,48,True,True,False
28.pdf,49,True,True,False
28.pdf,50,True,True,False
28.pdf,51,True,True,False
28.pdf,52,True,True,False
28.pdf,53,True,True,False
28.pdf,54,True,True,False
28.pdf,55,True,True,False
28.pdf,56,True,True,False
28.pdf,57,True,True,False
28.pdf,58,True,True,False
28.pdf,59,True,True,False
28.pdf,60,True,True,False
28.pdf,61,True,True,False
28.pdf,62,True,True,False
28.pdf,63,True,True,False
28.pdf,64,True,True,False
28.pdf,65,True,True,False
28.pdf,66,True,True,False
28.pdf,67,True,True,False
28.pdf,68,True,True,False
28.pdf,69,True,True,False
28.pdf,70,True,True,False
28.pdf,71,True,True,False
28.pdf,72,True,True,False
28.pdf,73,True,True,False
28.pdf,74,True,True,False
28.pdf,75,True,True,False
28.pdf,76,True,True,False
28.pdf,77,True,True,False
28.pdf,78,True,True,False
28.pdf,79,True,True,False
28.pdf,80,True,True,False
28.pdf,81,True,True,False
28.pdf,82,True,True,False
29.pdf,1,True,True,False
29.pdf,2,True,True,False
29.pdf,3,True,True,False
29.pdf,4,True,True,False
29.pdf,5,True,True,False
29.pdf,6,True,True,False
29.pdf,7,True,True,False
29.pdf,8,True,True,False
29.pdf,9,True,True,False
29.pdf,10,True,True,False
29.pdf,11,True,True,False
29.pdf,12,True,True,False
29.pdf,13,True,True,False
29.pdf,14,True,True,False
29.pdf,15,True,True,False
29.pdf,16,True,True,False
29.pdf,17,True,True,False
29.pdf,18,True,True,False
29.pdf,19,True,True,False
29.pdf,20,True,True,False
29.pdf,21,True,True,False
29.pdf,22,True,True,False
29.pdf,23,True,True,False
29.pdf,24,True,True,False
29.pdf,25,True,True,False
29.pdf,26,True,True,False
29.pdf,27,True,True,False
29.pdf,28,True,True,False
29.pdf,29,True,True,False
29.pdf,30,True,True,False
29.pdf,31,True,True,False
29.pdf,32,True,True,False
29.pdf,33,True,True,False
29.pdf,34,True,True,False
29.pdf,35,True,True,False
29.pdf,36,True,True,False
29.pdf,37,True,True,False
29.pdf,38,True,True,False
29.pdf,39,True,True,False
29.pdf,40,True,True,False
29.pdf,41,True,True,False
29.pdf,42,True,True,False
29.pdf,43,True,True,False
29.pdf,44,True,True,False
29.pdf,45,True,True,False
29.pdf,46,True,True,False
29.pdf,47,True,True,False
29.pdf,48,True,True,False
29.pdf,49,True,True,False
29.pdf,50,True,True,False
29.pdf,51,True,True,False
29.pdf,52,True,True,False
29.pdf,53,True,True,False
29.pdf,54,True,True,False
29.pdf,55,True,True,False
29.pdf,56,True,True,False
29.pdf,57,True,True,False
29.pdf,58,True,True,False
29.pdf,59,True,True,False
29.pdf,60,True,True,False
29.pdf,61,True,True,False
29.pdf,62,True,True,False
29.pdf,63,True,True,False
29.pdf,64,True,True,False
29.pdf,65,True,True,False
29.pdf,66,True,True,False
29.pdf,67,True,True,False
29.pdf,68,True,True,False
29.pdf,69,True,True,False
29.pdf,70,True,True,False
29.pdf,71,True,True,False
29.pdf,72,True,True,False
29.pdf,73,True,True,False
29.pdf,74,True,True,False
29.pdf,75,True,True,False
29.pdf,76,True,True,False
29.pdf,77,True,True,False
29.pdf,78,True,True,False
29.pdf,79,True,True,False
29.pdf,80,True,True,False
3.pdf,1,True,True,False
3.pdf,2,True,True,False
3.pdf,3,True,True,False
3.pdf,4,True,True,False
3.pdf,5,True,True,False
3.pdf,6,True,True,False
3.pdf,7,True,True,False
3.pdf,8,True,True,False
3.pdf,9,True,True,False
3.pdf,10,True,True,False
3.pdf,11,True,True,False
3.pdf,12,True,True,False
3.pdf,13,True,True,False
3.pdf,14,True,True,False
3.pdf,15,True,True,False
3.pdf,16,True,True,False
3.pdf,17,True,True,False
3.pdf,18,True,True,False
3.pdf,19,True,True,False
3.pdf,20,True,True,False
3.pdf,21,True,True,False
3.pdf,22,True,True,False
3.pdf,23,True,True,False
3.pdf,24,True,True,False
3.pdf,25,True,True,False
3.pdf,26,True,True,False
3.pdf,27,True,True,False
3.pdf,28,True,True,False
